,label,youtube_id,time_start,time_end,split,downloaded
206153,pole vault,wrlzc8MiaLM,0,10,train,False
31833,pole vault,8k9eKvXVnHY,0,10,train,False
56937,pole vault,FxvN66LszGg,26,36,train,False
2915,pole vault,-yUTgXjvtdA,1,11,train,False
75914,pole vault,LSTFO8xqJgc,63,73,train,False
68924,pole vault,JO9dnf6iovM,1,11,train,False
151127,pole vault,gRRlCvqEARM,0,10,train,False
182696,pole vault,pq4SbY-YDrE,7,17,train,False
34500,pole vault,9WQ-BIFSuVk,10,20,train,False
30637,pole vault,8P9Q6VZ51AM,74,84,train,False
177833,pole vault,oPnuzDNKymg,1,11,train,False
6082,pole vault,0xpfJGZb7qQ,57,67,train,False
152789,pole vault,gvYFychDQcE,2,12,train,False
107227,pole vault,UTBCl4qq7f0,1,11,train,False
147210,pole vault,fH5UUPUmAdE,2,12,train,False
107472,pole vault,UYN-IbDOutc,0,10,train,False
53571,pole vault,EzbJGG5KZIk,0,10,train,False
51451,pole vault,EMbHlVMADk4,3,13,train,False
150991,pole vault,gOWc2f7gUA0,12,22,train,False
42209,pole vault,Bh8YjP4hwCM,0,10,train,False
182117,pole vault,pfdgNADnH-k,121,131,train,False
78759,pole vault,MH3FBuCNTmE,3,13,train,False
40431,pole vault,BBVFqBBu0ho,8,18,train,False
36092,pole vault,9yMJXdSLOgA,2,12,train,False
29062,pole vault,7v6L4p0bNaE,70,80,train,False
118535,pole vault,XpWJHu-33bM,0,10,train,False
115562,pole vault,Wy8se1_2nLA,14,24,train,False
109692,pole vault,VDL_D6-EICc,14,24,train,False
65442,pole vault,IOWe4tAjI4U,7,17,train,False
179465,pole vault,ork1Hqsew8E,3,13,train,False
17704,pole vault,4UxafcAA45A,2,12,train,False
214046,pole vault,zFkF4Jf-MQo,4,14,train,False
15461,pole vault,3npMcL8BH_0,1,11,train,False
46408,pole vault,Cvf5eBKKDWM,2,12,train,False
53206,pole vault,EsKW0ez6Urs,4,14,train,False
187086,pole vault,r9CwO-1yttE,8,18,train,False
202187,pole vault,vgJ5F9JsBDs,8,18,train,False
192392,pole vault,shs1kXbbN9g,3,13,train,False
125701,pole vault,Zu2yW5iZvWI,60,70,train,False
45059,pole vault,CWeUqjtXs4Q,8,18,train,False
95899,pole vault,RCCmuLIB3Is,6,16,train,False
54620,pole vault,FGwpgxfmPDU,64,74,train,False
52162,pole vault,EZLP6ynr8jk,0,10,train,False
192988,pole vault,stNp_e4iYkQ,48,58,train,False
129456,pole vault,a10BVm2LTcM,5,15,train,False
214265,pole vault,zJkwYkFDddw,6,16,train,False
36259,pole vault,A0BW0pwOGCg,28,38,train,False
16843,pole vault,4Dl6oz3CqRU,1,11,train,False
179319,pole vault,oor35CUQjjs,5,15,train,False
91180,pole vault,Pp_3zfuGV_w,2,12,train,False
2873,pole vault,-xpdCfHcuro,0,10,train,False
94273,pole vault,QiXaRyS1JcA,10,20,train,False
162982,pole vault,jzIXnjohAu4,172,182,train,False
1942,pole vault,-fsGUKNaYCY,7,17,train,False
138427,pole vault,cgVRmNBTJI4,2,12,train,False
38243,pushing wheelchair,AZpNqxnn6Cg,5,15,train,False
29964,pushing wheelchair,8CAKeZ4ew5I,6,16,train,False
86928,pushing wheelchair,OdRdLfc5CUk,33,43,train,False
99815,pushing wheelchair,SIppIng8n5A,1,11,train,False
202410,pushing wheelchair,vkG6mtN4LhI,0,10,train,False
172663,pushing wheelchair,mpr1Ojo0Mhk,3,13,train,False
198086,pushing wheelchair,uQ_IgVqhbS4,126,136,train,False
164004,pushing wheelchair,kGvZNIFH38A,139,149,train,False
109871,pushing wheelchair,VGeiO5jYg-8,114,124,train,False
50224,pushing wheelchair,E1zZ_khh4sU,0,10,train,False
150236,pushing wheelchair,gARAPNGEsJU,139,149,train,False
207674,pushing wheelchair,xHxwvT1lAdc,35,45,train,False
3786,pushing wheelchair,0FQCY4FJwXU,8,18,train,False
53878,pushing wheelchair,F4csTp1qits,13,23,train,False
155170,pushing wheelchair,hde56bMQQO0,0,10,train,False
196923,pushing wheelchair,u52LOwUv7es,73,83,train,False
189585,pushing wheelchair,rruTZ5-u794,35,45,train,False
46457,pushing wheelchair,CwvCSLVIUxc,600,610,train,False
86084,pushing wheelchair,OP3ah1SspbI,35,45,train,False
209175,pushing wheelchair,xm3f7IYlHhA,6,16,train,False
126832,pushing wheelchair,_Eh9D3X6a9Q,84,94,train,False
77314,pushing wheelchair,LsBEQbcrBtc,93,103,train,False
108774,pushing wheelchair,UwSNLzgZiKY,1,11,train,False
121600,pushing wheelchair,YiBL-JRtT7U,27,37,train,False
187274,pushing wheelchair,rCz9ETW1b8I,114,124,train,False
56734,pushing wheelchair,FuXF_yf5X9k,13,23,train,False
109317,pushing wheelchair,V60PfVrv4AU,1,11,train,False
173338,pushing wheelchair,n1bquO5OBJs,598,608,train,False
146132,pushing wheelchair,eyg-NxmLEBE,3,13,train,False
189818,pushing wheelchair,rwTgrZNOx0g,2,12,train,False
111548,pushing wheelchair,VlUtIpIlhy8,5,15,train,False
27826,pushing wheelchair,7YrrAyIWJ9Q,2,12,train,False
30804,pushing wheelchair,8SS_em8Tp90,54,64,train,False
69749,pushing wheelchair,JcmGQ8OMhR8,3,13,train,False
157297,pushing wheelchair,iI_N5T3pmxQ,78,88,train,False
157894,pushing wheelchair,iTa_WVL9zRc,46,56,train,False
51041,pushing wheelchair,EFUzP8wGiNw,0,10,train,False
14082,pushing wheelchair,3OR11pJkCjs,13,23,train,False
141154,pushing wheelchair,dWBU2NVR77s,27,37,train,False
156769,pushing wheelchair,i7qheN_ui7s,41,51,train,False
117793,pushing wheelchair,Xc1aDJgdzzk,247,257,train,False
103776,pushing wheelchair,TUxZo8Wv7rs,87,97,train,False
157456,pushing wheelchair,iLWFETvCZms,0,10,train,False
104480,pushing wheelchair,ThI8dwFFdYk,1,11,train,False
94805,pushing wheelchair,QqoLIEKN-D0,58,68,train,False
142380,pushing wheelchair,dsxLyHf_H6o,141,151,train,False
146851,pushing wheelchair,f9t3AJZL5sk,3,13,train,False
13052,pushing wheelchair,33eDWUwIZKA,43,53,train,False
184076,pushing wheelchair,qFolkCDbw7A,9,19,train,False
189917,pushing wheelchair,rygmWP2R08s,10,20,train,False
91274,pushing wheelchair,PrOSffzn2J8,0,10,train,False
83484,pushing wheelchair,NgDIbamc31c,20,30,train,False
199470,pushing wheelchair,ur4VODOlxXw,14,24,train,False
100003,pushing wheelchair,SM-9auboY80,102,112,train,False
43107,pushing wheelchair,Bx0N_ifjvgI,0,10,train,False
178049,pushing wheelchair,oTdUXBDNOeM,4,14,train,False
65886,pushing wheelchair,IUeIU6aRuwo,28,38,train,False
113776,pushing wheelchair,WQPAiLLWfJ8,70,80,train,False
159050,pushing wheelchair,imuTe7tt-eE,77,87,train,False
170542,pushing wheelchair,mDhLufsF0tg,20,30,train,False
11036,pushing wheelchair,2TLbjMhAI3Y,21,31,train,False
51490,pushing wheelchair,ENR_jwCdUF0,143,153,train,False
100945,pushing wheelchair,SbqRxu-4D-E,5,15,train,False
176715,pushing wheelchair,o4WRifBperE,29,39,train,False
180496,pushing wheelchair,p9J7jd8NqGk,14,24,train,False
737,pushing wheelchair,-IUrSyUt8zY,0,10,train,False
129079,pushing wheelchair,_uoWfFrKfRE,40,50,train,False
32,pushing wheelchair,-0H3T2B9PH4,5,15,train,False
73622,pushing wheelchair,KncqRawGaO0,0,10,train,False
153006,pushing wheelchair,gzvnMKuNuOc,208,218,train,False
201965,pushing wheelchair,vbZeo9QImk8,118,128,train,False
10104,pushing wheelchair,2BKJIeWqw9g,34,44,train,False
191432,pushing wheelchair,sS9HH6tUGsc,0,10,train,False
111069,pushing wheelchair,Vd6Gve7Xjx4,397,407,train,False
61287,pushing wheelchair,HB5xCOD_ZUg,16,26,train,False
28167,pushing wheelchair,7dsPtJaAyNk,0,10,train,False
66316,pushing wheelchair,IbjSkIMmnQY,20,30,train,False
44588,pushing wheelchair,CNf1a3ut6m4,117,127,train,False
25235,pushing wheelchair,6li_hIExumA,21,31,train,False
204410,pushing wheelchair,wN9Ra7Ld9S8,63,73,train,False
97868,pushing wheelchair,RlFpMGTH5lo,95,105,train,False
104958,pushing wheelchair,Tq7CzKcz2AQ,3,13,train,False
35665,pushing wheelchair,9r5YagfQ9ZE,541,551,train,False
152726,pushing wheelchair,guaaXvj1018,51,61,train,False
134428,pushing wheelchair,bVGdMcse5EU,356,366,train,False
135224,pushing wheelchair,bj-F8mI9d6U,23,33,train,False
148276,pushing wheelchair,fadUkFvMZnI,44,54,train,False
96893,pushing wheelchair,RU9JoS4Z9ug,4,14,train,False
162162,pushing wheelchair,jjh3oTzQVlI,0,10,train,False
207975,pushing wheelchair,xO8iwjLeh7U,838,848,train,False
50979,pushing wheelchair,EEqt0eqOUO4,0,10,train,False
215248,pushing wheelchair,zcGYvCxHZ04,65,75,train,False
6621,pushing wheelchair,16dDTSncELA,475,485,train,False
41614,pushing wheelchair,BXMjFg_EUU8,4,14,train,False
77728,pushing wheelchair,M-KJhqofY3M,8,18,train,False
123365,pushing wheelchair,ZEzm9lTY10A,81,91,train,False
106559,pushing wheelchair,UHsNhgt4TUE,80,90,train,False
131132,pushing wheelchair,aX9Kevn0t40,4,14,train,False
132428,pushing wheelchair,aupzj-nVrpY,345,355,train,False
127354,pushing wheelchair,_OldWcyOjTw,4,14,train,False
97428,riding mechanical bull,RcoFpRdrL5g,69,79,train,False
61607,riding mechanical bull,HGVz6IViv8g,91,101,train,False
65288,riding mechanical bull,ILYkT0Ftbmc,2,12,train,False
103406,riding mechanical bull,TNJ-91-GS5c,16,26,train,False
70669,riding mechanical bull,JttZ2bMa74w,12,22,train,False
15592,riding mechanical bull,3pxO7GpZV8c,100,110,train,False
7448,riding mechanical bull,1Mra7OP_jcg,6,16,train,False
183679,riding mechanical bull,q83GN800-UY,2,12,train,False
12183,riding mechanical bull,2pTFF4JPB-8,58,68,train,False
27877,riding mechanical bull,7ZSyND2ky2E,40,50,train,False
211397,riding mechanical bull,ySvjdBNAG0A,3,13,train,False
197240,riding mechanical bull,uAmkuDlI2jo,0,10,train,False
70299,riding mechanical bull,Jn1D94vjj5A,46,56,train,False
17363,riding mechanical bull,4O16k96bwE8,44,54,train,False
197185,riding mechanical bull,u9cBzzLMyOg,51,61,train,False
75399,riding mechanical bull,LJDzbPFHROk,33,43,train,False
139541,riding mechanical bull,d-lqD9oTGsw,5,15,train,False
201417,riding mechanical bull,vSQoidihj6Y,85,95,train,False
156343,riding mechanical bull,i-6XvxbGTPY,40,50,train,False
16939,riding mechanical bull,4FWAYVjSlzI,157,167,train,False
194845,riding mechanical bull,tQT56YUGYA8,15,25,train,False
84887,riding mechanical bull,O4b02M87Axs,93,103,train,False
138264,riding mechanical bull,cdPCvZfGPw0,8,18,train,False
49551,riding mechanical bull,Dq6pGpMQNP0,20,30,train,False
8758,riding mechanical bull,1m0huRosO4A,47,57,train,False
76582,riding mechanical bull,LeF8na5Xk_E,43,53,train,False
196333,riding mechanical bull,tthCKysG__w,21,31,train,False
83625,riding mechanical bull,NimA6m_dcsA,29,39,train,False
388,riding mechanical bull,-9qGGkWbsX0,12,22,train,False
205117,riding mechanical bull,w_-RHpCFoHE,0,10,train,False
15702,riding mechanical bull,3rrIBEMg6Rg,36,46,train,False
98941,riding mechanical bull,S2QQyoXZ6xE,1,11,train,False
101084,riding mechanical bull,Sf3trSPlPzI,63,73,train,False
208853,riding mechanical bull,xfNmEfAYogA,1,11,train,False
158879,riding mechanical bull,ijcaPcM_-Gs,82,92,train,False
169962,riding mechanical bull,m29p0hiHzRw,9,19,train,False
212728,riding mechanical bull,ysCnxEaG6tc,75,85,train,False
52347,riding mechanical bull,EcJ4nt7HNgU,13,23,train,False
6286,riding mechanical bull,10YXKet26n8,5,15,train,False
165225,riding mechanical bull,kdy1c5ACsQw,3,13,train,False
84507,riding mechanical bull,NyjC33LYaSM,1,11,train,False
134218,riding mechanical bull,bRqGp_aW0Qg,1,11,train,False
42762,riding mechanical bull,BqaZgKc_iyg,120,130,train,False
195322,riding mechanical bull,t_SdaWMfXm4,5,15,train,False
172933,riding mechanical bull,muvKcQ2bi1U,0,10,train,False
2219,riding mechanical bull,-kk3vhUUEvM,15,25,train,False
43382,riding mechanical bull,C0vM-SOBozk,21,31,train,False
71065,riding mechanical bull,K01pjOihG2k,3,13,train,False
1398,riding mechanical bull,-VrAimETdHQ,1,11,train,False
8699,riding mechanical bull,1ko4RuBi2d0,1,11,train,False
166992,riding mechanical bull,lAVWLcWF4PQ,0,10,train,False
180042,riding mechanical bull,p1X7ujidEj0,51,61,train,False
178143,riding mechanical bull,oVZGJSStmWc,12,22,train,False
9865,riding mechanical bull,26ZBP16mgCc,43,53,train,False
118311,riding mechanical bull,XlX8ThWBQbU,3,13,train,False
113632,riding mechanical bull,WNLmO0OkjY4,17,27,train,False
47235,riding mechanical bull,DApWYyYDOnI,8,18,train,False
169209,riding mechanical bull,lp9IxGGWC98,3,13,train,False
59639,riding mechanical bull,GiszgQXkCk4,2,12,train,False
14672,riding mechanical bull,3ZMAb5Vb4sk,1,11,train,False
184614,riding mechanical bull,qQnXfAbrqV0,15,25,train,False
208058,riding mechanical bull,xPzR_NvVKdQ,10,20,train,False
125112,riding mechanical bull,ZkQJgDSxI1c,59,69,train,False
174867,riding mechanical bull,nWa4yAKLpso,16,26,train,False
73196,riding mechanical bull,Kf1hd0OiEdI,1,11,train,False
47959,riding mechanical bull,DOz7cFHrHZg,0,10,train,False
88933,riding mechanical bull,PCDZKqnQiIk,23,33,train,False
158056,riding mechanical bull,iWSJ-svH0X0,26,36,train,False
168103,riding mechanical bull,lVmivQzRWZE,2,12,train,False
135468,riding mechanical bull,bnoT8NQCrqE,33,43,train,False
32198,riding mechanical bull,8qpDh9t-nS8,76,86,train,False
204672,riding mechanical bull,wSSUxfMkHBM,32,42,train,False
161186,riding mechanical bull,jR8UXQUd_2Q,4,14,train,False
154405,riding mechanical bull,hR4_QOQaGhE,24,34,train,False
148928,riding mechanical bull,fntyjjfdCI0,14,24,train,False
19231,riding mechanical bull,4xV7IpzJ--8,1,11,train,False
10825,riding mechanical bull,2PAI-QiOTCw,4,14,train,False
187938,riding mechanical bull,rOmBQATuoAk,23,33,train,False
193078,riding mechanical bull,sv5ZdTlvfnA,1,11,train,False
62711,riding mechanical bull,HaPE5djNPZU,27,37,train,False
176634,riding mechanical bull,o2npAkLMO9E,10,20,train,False
15327,riding mechanical bull,3kw1PddelPU,34,44,train,False
46204,riding mechanical bull,CrlVKZ2YVYQ,10,20,train,False
74025,riding mechanical bull,KuIUIHJAOfA,9,19,train,False
24917,riding mechanical bull,6fTH10nWP8g,15,25,train,False
99405,riding mechanical bull,SBBOoa789NQ,7,17,train,False
85405,riding mechanical bull,ODrLHPySUVk,42,52,train,False
18222,riding mechanical bull,4eDBsBeahNg,30,40,train,False
204881,riding mechanical bull,wVURhafiuM0,87,97,train,False
154820,riding mechanical bull,hYyKwELxHRM,2,12,train,False
28499,riding mechanical bull,7kuWJK4zQq4,120,130,train,False
66193,riding mechanical bull,I_ZO0egqJbY,14,24,train,False
117530,riding mechanical bull,XY9gvK1Ex1A,15,25,train,False
52325,riding mechanical bull,Ec2uOTwUx0M,21,31,train,False
91248,riding mechanical bull,Pqwhhqa3eSI,34,44,train,False
152607,riding mechanical bull,gsXejBFflkQ,6,16,train,False
150120,riding mechanical bull,g82F13eQsHs,3,13,train,False
189001,riding mechanical bull,rgWsZq6XDLY,2,12,train,False
87412,riding mechanical bull,Olfle8zXf94,54,64,train,False
129560,riding mechanical bull,a2_-SXDBBHw,0,10,train,False
170636,riding or walking with horse,mFOdDqqC39k,29,39,train,False
50871,riding or walking with horse,ED9Jdvp_Lec,35,45,train,False
34576,riding or walking with horse,9XolK-0BBv8,14,24,train,False
195784,riding or walking with horse,tiQn5H7SGyE,41,51,train,False
204935,riding or walking with horse,wWZUD7a2twc,17,27,train,False
122163,riding or walking with horse,YtGvQSCto-Y,22,32,train,False
43905,riding or walking with horse,C9q1QHqlAVA,15,25,train,False
165431,riding or walking with horse,khulzU8HvLo,38,48,train,False
107782,riding or walking with horse,UdJ5IEG3QLU,11,21,train,False
191834,riding or walking with horse,sZKXcUWcwk4,41,51,train,False
2210,riding or walking with horse,-kd_rdZ9Xaw,58,68,train,False
46528,riding or walking with horse,CyUqfCilO38,104,114,train,False
90663,riding or walking with horse,PgIFuCbFcfQ,0,10,train,False
192298,riding or walking with horse,sgLIJkwg7VM,6,16,train,False
203627,riding or walking with horse,w86UbvUtsLI,17,27,train,False
95783,riding or walking with horse,R9PWrI1JQvM,28,38,train,False
195987,riding or walking with horse,tmUEFfAA7zo,456,466,train,False
58111,riding or walking with horse,GIChipY-BL0,3,13,train,False
71484,riding or walking with horse,K8MyRy5XaTg,181,191,train,False
167693,riding or walking with horse,lOcLxTbBnjI,633,643,train,False
110655,riding or walking with horse,VVyFST01Tiw,3,13,train,False
79439,riding or walking with horse,MT7NdKnOVeE,6,16,train,False
35187,riding or walking with horse,9idIdlNY8ec,373,383,train,False
68301,riding or walking with horse,JCjHti5DZK4,102,112,train,False
55246,riding or walking with horse,FTLbxxF-3dI,31,41,train,False
204052,riding or walking with horse,wGQJrpqzSkE,15,25,train,False
32386,riding or walking with horse,8uDTTeCdVeY,4,14,train,False
195008,riding or walking with horse,tUCpdUsR_U0,21,31,train,False
119610,riding or walking with horse,Y7i6eS6bM6w,97,107,train,False
89122,riding or walking with horse,PFPeKvO7NME,209,219,train,False
4159,riding or walking with horse,0Mv1_ZvyBfU,93,103,train,False
205118,riding or walking with horse,w_3GhzgH0hY,4,14,train,False
52540,riding or walking with horse,Eg0ZTTSiW-0,117,127,train,False
124359,riding or walking with horse,ZWEcQYz3xFs,102,112,train,False
77853,riding or walking with horse,M1peWDKOzLY,30,40,train,False
52539,riding or walking with horse,Eg-qL58ce3o,21,31,train,False
85144,riding or walking with horse,O8sDmzAT7xA,22,32,train,False
3399,riding or walking with horse,07e-mCJlvDw,3,13,train,False
184676,riding or walking with horse,qSPQ5WKKS1o,68,78,train,False
172203,riding or walking with horse,miXpTYQoiMY,2,12,train,False
162614,riding or walking with horse,jrrxMGQk-4c,236,246,train,False
149185,riding or walking with horse,ft8U7UdDJ9A,48,58,train,False
129253,riding or walking with horse,_xsPR9QczXc,497,507,train,False
194257,riding or walking with horse,tEgYXzP_68w,240,250,train,False
145331,riding or walking with horse,ej_yIAoFWF0,17,27,train,False
122420,riding or walking with horse,YxnryQDk7rg,252,262,train,False
169595,riding or walking with horse,lwJfJ814rEE,2,12,train,False
114859,riding or walking with horse,WjhYtGdWwAY,64,74,train,False
43379,riding or walking with horse,C0rpYkoVsgg,103,113,train,False
172119,riding or walking with horse,mguyiC_MvfU,318,328,train,False
68704,riding or walking with horse,JJgqgHt9RZ4,29,39,train,False
146280,riding or walking with horse,f0N1w45qLeM,42,52,train,False
159907,riding or walking with horse,j2DvUZ_UpDk,36,46,train,False
39350,riding or walking with horse,AsF7h86rHAw,186,196,train,False
89811,riding or walking with horse,PRdIpSJ6IEU,24,34,train,False
114559,riding or walking with horse,Wel-m6rCU_s,27,37,train,False
119341,riding or walking with horse,Y2fv_fZ5jww,46,56,train,False
173614,riding or walking with horse,n7CooOZdUdU,29,39,train,False
73092,riding or walking with horse,KcteIpwJUxw,11,21,train,False
45382,riding or walking with horse,Cb_f91j7Lso,145,155,train,False
182739,riding or walking with horse,pqlzbcqPWoc,21,31,train,False
197970,riding or walking with horse,uOHZv5Muazk,390,400,train,False
58831,riding or walking with horse,GW270duvJHY,22,32,train,False
20539,riding or walking with horse,5MIRd7eBk4E,62,72,train,False
98697,riding or walking with horse,RyxPl33C07E,197,207,train,False
150716,riding or walking with horse,gJOPWZFnNHU,233,243,train,False
30216,riding or walking with horse,8H4I3S2brAw,3,13,train,False
72061,riding or walking with horse,KKSsOW8A4dM,83,93,train,False
114062,riding or walking with horse,WWM6nwScr5M,116,126,train,False
12226,riding or walking with horse,2qYeBn8UQ9s,85,95,train,False
134339,riding or walking with horse,bTlT9RPHbh0,171,181,train,False
41144,riding or walking with horse,BPHRKKqeAcE,120,130,train,False
190076,riding or walking with horse,s0YNWEwICiQ,140,150,train,False
117749,riding or walking with horse,XbSDl8m5IwA,104,114,train,False
44947,riding or walking with horse,CUM37JN2LMo,60,70,train,False
22733,riding or walking with horse,6-BFR4xe4_M,6,16,train,False
193577,riding or walking with horse,t2auVba-2kM,58,68,train,False
187732,riding or walking with horse,rKngOaqh_DU,53,63,train,False
194059,riding or walking with horse,tBFE6zbWH4I,14,24,train,False
194378,riding or walking with horse,tHKDAj6XNLQ,7,17,train,False
159798,riding or walking with horse,j0DOm6CvZAQ,0,10,train,False
163611,riding or walking with horse,k9ahmoXN3W8,89,99,train,False
82710,riding or walking with horse,NSh7G3e_Y_c,181,191,train,False
200540,riding or walking with horse,vBWwqzFFzHg,3,13,train,False
13709,riding or walking with horse,3G5gPD85SUo,45,55,train,False
160285,riding or walking with horse,j8k-fNk1hVA,132,142,train,False
187030,riding or walking with horse,r83ZvuLnhjw,89,99,train,False
112467,riding or walking with horse,W1pCwAJBM-w,1,11,train,False
45953,riding or walking with horse,CmUvnoX9C_k,9,19,train,False
147988,riding or walking with horse,fWwb0cff7MM,47,57,train,False
44455,riding or walking with horse,CKmOANdlzwY,159,169,train,False
88744,riding or walking with horse,P91lzDQ00qk,153,163,train,False
175409,riding or walking with horse,nfl1TPk4Y2c,211,221,train,False
120380,riding or walking with horse,YM8YrodrkF4,7,17,train,False
201456,riding or walking with horse,vT6DJrRQdik,9,19,train,False
3988,riding or walking with horse,0JgXOs8Ap0w,17,27,train,False
132929,riding or walking with horse,b2zwblBSFws,68,78,train,False
77925,riding or walking with horse,M3SuRqPf4uE,68,78,train,False
128809,riding or walking with horse,_ok4W_f9t0U,2,12,train,False
194137,riding or walking with horse,tC1pTCYz44s,16,26,train,False
50284,sailing,E2Wv9vQ9LWw,18,28,train,False
71389,sailing,K6lfqTwmKn0,58,68,train,False
92696,sailing,QHM9hU9L3Qg,3,13,train,False
135983,sailing,bwnL_RQPcrE,1,11,train,False
107297,sailing,UUhcoMvgF9g,0,10,train,False
172040,sailing,mfQ62XobkVw,196,206,train,False
114598,sailing,WfRk_CQPFnw,0,10,train,False
190512,sailing,s9Oaj1xfTMI,105,115,train,False
98525,sailing,Rw-qyWLm_a8,89,99,train,False
67046,sailing,Iq0vQGdp8T8,14,24,train,False
53973,sailing,F61VCyVRyxg,47,57,train,False
121542,sailing,YgplZOdGeJo,142,152,train,False
182423,sailing,plJRhPnc5bA,41,51,train,False
78159,sailing,M7bQQq1Fnvc,8,18,train,False
200502,sailing,vB13QhYEYqo,13,23,train,False
91748,sailing,Q--z8VDuTG8,46,56,train,False
97932,sailing,RmYBX0ePBbM,32,42,train,False
66717,sailing,IjcIvUuCF9U,10,20,train,False
38430,sailing,Acvsd70gsK4,90,100,train,False
12129,sailing,2o-pVOh5QKE,69,79,train,False
92939,sailing,QLmYGJSl1to,91,101,train,False
173987,sailing,nEjhR4tSMOg,393,403,train,False
121729,sailing,Ykk-5hNW0kQ,27,37,train,False
208356,sailing,xWoLY7Kcfsc,10,20,train,False
132268,sailing,arCZQhQR3tE,31,41,train,False
121277,sailing,YbvQgFJ2Zqo,0,10,train,False
92941,sailing,QLmou-obOiw,79,89,train,False
105794,sailing,U5-b2EocL9w,15,25,train,False
186943,sailing,r6ctbuk4ePQ,6,16,train,False
53885,sailing,F4eSCrG65ks,186,196,train,False
169706,sailing,lyaKFsA7Nmc,62,72,train,False
179157,sailing,om84Mvk7PRw,94,104,train,False
180955,sailing,pIKiaqpOEh8,88,98,train,False
83775,sailing,NlQfl7WB0Cw,46,56,train,False
176329,sailing,nyDMNg4TVs0,32,42,train,False
140807,sailing,dPPINBkWJl8,95,105,train,False
83199,sailing,NbKZo2tuG8w,134,144,train,False
138871,sailing,cnnx-GQcQ7Q,18,28,train,False
127796,sailing,_WKbBDJfC64,0,10,train,False
1468,sailing,-Wyq8tmgXYc,0,10,train,False
42729,sailing,BpvrS59QMHg,253,263,train,False
84409,sailing,NwTmlKowGd8,3,13,train,False
45704,sailing,CiJPh95jzNk,15,25,train,False
58811,sailing,GVbNpgPBgxU,308,318,train,False
175300,sailing,neD_CEo2oLI,11,21,train,False
177311,sailing,oFvj_zKtzUs,15,25,train,False
131968,sailing,alfS8ApZFvo,86,96,train,False
193428,sailing,t-ovl2OIzto,17,27,train,False
205739,sailing,wjx5wfPFrpk,4,14,train,False
71180,sailing,K2S0eE2YE6I,176,186,train,False
93751,sailing,QafoCF6ACdU,168,178,train,False
61666,sailing,HHWIXmSh-wI,85,95,train,False
124143,sailing,ZS_3LOYuLo4,24,34,train,False
60709,sailing,H0lkfZvUB1A,11,21,train,False
43371,sailing,C0hVv_3e8Ns,18,28,train,False
40419,sailing,BBNKZ8_GWPY,78,88,train,False
161523,sailing,jYuBu_DPLak,242,252,train,False
85576,sailing,OGWyP0fpEeo,160,170,train,False
206658,sailing,x-h0VFYJMQI,93,103,train,False
123263,sailing,ZCyioVRRFug,89,99,train,False
126202,sailing,_3VsyZYy1yY,49,59,train,False
144741,sailing,e_AOdwiWY_Y,43,53,train,False
177042,sailing,oAgJytZrnLY,88,98,train,False
193442,sailing,t-zYLDBsSs8,256,266,train,False
106854,sailing,UNx3sSWo1-8,43,53,train,False
44399,sailing,CJU0E4_rKj0,222,232,train,False
191716,sailing,sXKCl55pg0s,9,19,train,False
186221,sailing,quOh8SQCtlQ,45,55,train,False
190510,sailing,s9O3A7RIuhY,300,310,train,False
195375,sailing,taQeNjQIz4E,450,460,train,False
133959,sailing,bNHva0DbEDQ,164,174,train,False
118381,sailing,XmgLwGJqMUM,92,102,train,False
78095,sailing,M6SX4vKevCI,89,99,train,False
40604,sailing,BEqfTkto4AI,100,110,train,False
40588,sailing,BEjUmbxF5F0,3106,3116,train,False
29394,sailing,80s-gfdLqvc,6,16,train,False
160069,sailing,j4vw9PfqgDg,44,54,train,False
134446,sailing,bVcs_9DRmZ8,38,48,train,False
1297,sailing,-TJ-50o6b_A,26,36,train,False
7195,sailing,1HlGs0fTkeE,1,11,train,False
35727,sailing,9sEpHboKi_o,4,14,train,False
22132,sailing,5oW4FH20ie8,167,177,train,False
85006,sailing,O6n4wr1utms,85,95,train,False
11872,sailing,2jFzQhINVBs,23,33,train,False
121702,sailing,YkOURVic1_I,0,10,train,False
142200,sailing,dpsjXG1eqqQ,49,59,train,False
71391,sailing,K6lrJTxRIsY,18,28,train,False
92700,sailing,QHOBqzmiktk,1443,1453,train,False
206663,sailing,x-it_AfPf0Q,95,105,train,False
162286,sailing,jm67qzXJ7YU,6,16,train,False
78162,sailing,M7co8sNpwro,5,15,train,False
117785,sailing,XbqgOviRkFs,71,81,train,False
149259,sailing,fue0hRnubOU,119,129,train,False
79679,sailing,MXm4ZVSeW7k,10,20,train,False
94765,sailing,QqG4JC11dVE,62,72,train,False
128272,sailing,_efSdaiBuWc,18,28,train,False
89177,sailing,PGGmAjT_ijM,1,11,train,False
50264,sailing,E2NwdIna5VQ,576,586,train,False
141460,sailing,dbhDUAa1RFY,830,840,train,False
43457,sailing,C1yXb_l8tMw,269,279,train,False
16209,sharpening pencil,41-MC2GkDqw,17,27,train,False
173675,sharpening pencil,n8Sv2sHaZdI,5,15,train,False
5079,sharpening pencil,0e0CZ7zAfd8,17,27,train,False
6104,sharpening pencil,0yH8MoPUx7Y,18,28,train,False
20117,sharpening pencil,5Dqtg3GMByA,54,64,train,False
77199,sharpening pencil,Lpuo0qMyhJg,8,18,train,False
160319,sharpening pencil,j9V1Iuxgmy4,56,66,train,False
50411,sharpening pencil,E4j-waHy2EU,15,25,train,False
